Rule_ID,Rule_Score,support_rate,support_count,Concentration_Est,Avg_Sigma,Deviation,Quadrant,NumAttr,X(t+1)_mean,X(t+1)_sigma,X(t+2)_mean,X(t+2)_sigma,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8
459,0.00028877923753563425,0.0053,22,0.5470459518599562,0.41400000000000003,10.04,Q2(-+),6,-0.097,0.426,0.099,0.402,GBPJPY_Up(t-2),GBPJPY_Down(t-4),NZDJPY_Up(t-4),EURAUD_Up(t-1),GBPAUD_Down(t-4),GBPCAD_Up(t-4),0,0
70,0.0002887688788571948,0.0061,25,0.47528517110266155,0.552,10.04,Q4(+-),7,0.228,0.479,-0.327,0.625,GBPJPY_Up(t-0),CHFJPY_Up(t-5),EURUSD_Up(t-4),USDCAD_Up(t-0),USDCHF_Up(t-3),EURCHF_Up(t-2),AUDCAD_Up(t-1),0
254,0.0002884636318115516,0.0053,22,0.5464480874316939,0.41500000000000004,10.04,Q1(++),7,0.28,0.464,0.155,0.366,GBPJPY_Up(t-2),AUDJPY_Up(t-5),NZDJPY_Down(t-0),CHFJPY_Up(t-0),GBPAUD_Down(t-5),GBPCAD_Up(t-0),AUDNZD_Down(t-5),0
271,0.00028830608750144153,0.0053,22,0.5461496450027308,0.4155,10.04,Q1(++),6,0.086,0.37,0.066,0.461,USDJPY_Up(t-2),EURUSD_Down(t-2),USDCHF_Down(t-2),AUDCAD_Up(t-4),AUDCAD_Down(t-2),AUDNZD_Up(t-1),0,0
373,0.0002875506436176648,0.0058,24,0.4977600796416128,0.5045,10.04,Q2(-+),7,-0.16,0.533,0.259,0.476,USDJPY_Up(t-4),AUDJPY_Up(t-0),EURUSD_Up(t-4),AUDUSD_Up(t-0),EURGBP_Up(t-2),EURCHF_Down(t-5),AUDCAD_Down(t-0),0
100,0.0002874075835959644,0.0058,24,0.49751243781094534,0.505,10.04,Q4(+-),7,0.209,0.579,-0.151,0.431,EURJPY_Up(t-3),EURUSD_Up(t-1),USDCAD_Up(t-4),USDCAD_Down(t-2),USDCHF_Up(t-2),GBPAUD_Up(t-1),GBPAUD_Down(t-0),0
658,0.0002869792563476843,0.0058,24,0.49677098857426727,0.5065,10.04,Q2(-+),7,-0.209,0.474,0.262,0.539,CADJPY_Down(t-2),AUDUSD_Up(t-1),NZDUSD_Down(t-4),EURGBP_Up(t-1),EURAUD_Down(t-5),GBPAUD_Down(t-2),GBPCAD_Down(t-4),0
713,0.0002867400576942637,0.0053,22,0.5431830526887561,0.4205,10.04,Q1(++),7,0.163,0.357,0.175,0.484,CADJPY_Up(t-1),CHFJPY_Down(t-2),GBPUSD_Up(t-2),EURGBP_Up(t-3),EURGBP_Down(t-2),GBPCAD_Up(t-3),AUDNZD_Up(t-2),0
523,0.0002865020459616694,0.0051,21,0.5640157924421884,0.3865,10.04,Q2(-+),7,-0.134,0.376,0.225,0.397,EURJPY_Up(t-1),AUDJPY_Down(t-5),CHFJPY_Down(t-0),EURUSD_Up(t-5),EURCHF_Up(t-2),GBPCAD_Down(t-3),AUDCAD_Down(t-2),0
642,0.000285857134209364,0.0051,21,0.56274620146314,0.3885,10.04,Q1(++),7,0.127,0.375,0.212,0.402,GBPJPY_Down(t-5),EURJPY_Down(t-0),AUDJPY_Up(t-1),CHFJPY_Up(t-1),AUDUSD_Down(t-1),EURGBP_Up(t-4),AUDNZD_Up(t-1),0
281,0.00028532849650318953,0.0065,27,0.4407227853680035,0.6345000000000001,10.04,Q2(-+),7,-0.142,0.666,0.263,0.603,USDJPY_Up(t-4),NZDJPY_Down(t-2),AUDUSD_Up(t-2),NZDUSD_Down(t-5),USDCHF_Down(t-3),GBPCAD_Up(t-5),AUDCAD_Down(t-0),0
257,0.0002850122249886504,0.0056,23,0.5109862033725089,0.47850000000000004,10.04,Q1(++),7,0.321,0.407,0.295,0.55,GBPJPY_Down(t-1),CHFJPY_Up(t-3),GBPUSD_Up(t-3),EURGBP_Down(t-1),EURAUD_Up(t-4),EURAUD_Down(t-3),GBPAUD_Up(t-5),0
114,0.0002849971598558897,0.0058,24,0.49333991119881593,0.5135,10.04,Q1(++),7,0.339,0.566,0.085,0.461,GBPJPY_Down(t-1),EURJPY_Up(t-3),AUDJPY_Down(t-1),EURCHF_Down(t-3),GBPCAD_Up(t-5),AUDCAD_Up(t-4),AUDNZD_Up(t-5),0
280,0.0002841766703066127,0.0061,25,0.4677268475210477,0.569,10.04,Q2(-+),7,-0.105,0.483,0.21,0.655,USDJPY_Up(t-2),NZDJPY_Up(t-0),CHFJPY_Down(t-3),AUDUSD_Down(t-5),NZDUSD_Down(t-3),EURCHF_Up(t-5),GBPCAD_Up(t-2),0
359,0.0002840163436715283,0.0058,24,0.4916420845624386,0.517,10.04,Q2(-+),6,-0.276,0.528,0.198,0.506,USDJPY_Up(t-2),AUDJPY_Up(t-0),CADJPY_Down(t-0),EURUSD_Down(t-3),EURAUD_Up(t-1),EURCHF_Down(t-2),0,0
577,0.0002825905679607153,0.0061,25,0.46511627906976744,0.575,10.04,Q2(-+),7,-0.209,0.586,0.332,0.564,AUDJPY_Up(t-1),AUDJPY_Down(t-3),NZDUSD_Down(t-2),USDCHF_Up(t-5),EURCHF_Down(t-3),GBPAUD_Up(t-4),AUDCAD_Up(t-4),0
296,0.00028085041505679196,0.0056,23,0.5035246727089627,0.493,10.04,Q2(-+),6,-0.261,0.595,0.299,0.391,AUDJPY_Down(t-0),CHFJPY_Up(t-0),USDCHF_Up(t-4),EURGBP_Up(t-1),EURGBP_Down(t-0),GBPAUD_Down(t-5),0,0
617,0.00028064537430388947,0.0051,21,0.5524861878453039,0.405,10.04,Q1(++),7,0.282,0.427,0.183,0.383,GBPJPY_Down(t-4),EURUSD_Down(t-2),NZDUSD_Down(t-3),USDCHF_Down(t-5),EURGBP_Down(t-1),EURCHF_Up(t-2),GBPAUD_Down(t-5),0
671,0.0002806424488118764,0.0053,22,0.531632110579479,0.4405,10.04,Q4(+-),6,0.133,0.4,-0.24,0.481,CHFJPY_Down(t-1),AUDUSD_Up(t-2),USDCAD_Up(t-5),USDCHF_Up(t-2),EURCHF_Down(t-5),GBPAUD_Up(t-2),0,0
154,0.00028018098592942083,0.0051,21,0.5515719801434087,0.4065,10.04,Q1(++),6,0.188,0.363,0.006,0.45,GBPJPY_Up(t-0),AUDJPY_Up(t-1),CHFJPY_Up(t-3),AUDUSD_Up(t-2),NZDUSD_Down(t-2),AUDCAD_Up(t-4),0,0
567,0.0002801151319112669,0.0061,25,0.4610419548178884,0.5845,10.04,Q2(-+),6,-0.214,0.633,0.395,0.536,USDJPY_Up(t-0),NZDJPY_Down(t-0),AUDUSD_Down(t-4),EURGBP_Down(t-3),EURCHF_Up(t-4),AUDNZD_Down(t-0),0,0
115,0.00028004692106903956,0.0053,22,0.5305039787798409,0.4425,10.04,Q1(++),6,0.281,0.492,0.17,0.393,GBPJPY_Up(t-3),AUDJPY_Up(t-4),NZDJPY_Down(t-4),GBPCAD_Up(t-4),GBPCAD_Down(t-2),AUDNZD_Down(t-5),0,0
388,0.00027986398610275407,0.0056,23,0.5017561465127948,0.49650000000000005,10.04,Q1(++),6,0.105,0.453,0.304,0.54,EURUSD_Down(t-0),NZDUSD_Down(t-5),USDCAD_Up(t-2),USDCAD_Down(t-0),EURCHF_Up(t-1),AUDCAD_Up(t-5),0,0
716,0.00027934240051289105,0.0061,25,0.4597701149425288,0.5875,10.04,Q1(++),7,0.329,0.71,0.045,0.465,EURJPY_Up(t-5),EURJPY_Down(t-1),NZDJPY_Down(t-3),CHFJPY_Down(t-4),USDCAD_Up(t-2),USDCHF_Up(t-0),EURAUD_Up(t-4),0
600,0.0002793034172773104,0.0056,23,0.5007511266900351,0.49850000000000005,10.04,Q2(-+),7,-0.185,0.543,0.165,0.454,NZDJPY_Up(t-5),NZDJPY_Down(t-2),CHFJPY_Up(t-4),EURGBP_Up(t-5),EURGBP_Down(t-0),GBPCAD_Up(t-1),AUDNZD_Up(t-1),0
360,0.0002786730550062173,0.0058,24,0.482392667631452,0.5365,10.04,Q4(+-),5,0.084,0.509,-0.312,0.564,GBPJPY_Up(t-3),USDJPY_Down(t-5),EURJPY_Up(t-5),EURJPY_Down(t-3),CHFJPY_Up(t-3),0,0,0
628,0.00027857392073156256,0.0061,25,0.4585052728106373,0.5905,10.04,Q3(--),6,-0.224,0.537,-0.351,0.644,EURJPY_Down(t-0),CHFJPY_Up(t-0),CHFJPY_Down(t-3),GBPUSD_Down(t-5),GBPAUD_Up(t-4),GBPAUD_Down(t-1),0,0
118,0.00027812879147267623,0.0053,22,0.5268703898840885,0.449,10.04,Q1(++),7,0.191,0.436,0.23,0.462,USDJPY_Up(t-0),GBPUSD_Down(t-5),NZDUSD_Down(t-3),EURGBP_Up(t-4),EURAUD_Down(t-3),GBPCAD_Up(t-2),AUDCAD_Up(t-3),0
148,0.00027733521028703233,0.0058,24,0.48007681228996635,0.5415,10.04,Q4(+-),6,0.285,0.494,-0.229,0.589,GBPJPY_Up(t-4),EURJPY_Up(t-5),EURUSD_Down(t-2),AUDUSD_Down(t-3),USDCHF_Down(t-2),AUDCAD_Down(t-0),0,0
288,0.00027708341992190206,0.0056,23,0.49677098857426727,0.5065,10.04,Q4(+-),7,0.165,0.523,-0.157,0.49,CADJPY_Down(t-1),GBPUSD_Down(t-3),USDCAD_Down(t-4),USDCHF_Down(t-1),EURCHF_Down(t-4),GBPAUD_Up(t-4),AUDCAD_Up(t-0),0
310,0.0002765204831192378,0.0051,21,0.5443658138268916,0.4185,10.04,Q4(+-),6,0.2,0.461,-0.063,0.376,NZDJPY_Up(t-5),GBPUSD_Down(t-3),AUDUSD_Up(t-3),NZDUSD_Down(t-3),USDCAD_Down(t-0),EURGBP_Down(t-2),0,0
112,0.0002754707849729067,0.0051,21,0.5422993492407809,0.42200000000000004,10.04,Q1(++),7,0.117,0.403,0.144,0.441,GBPJPY_Up(t-2),EURUSD_Up(t-3),EURAUD_Up(t-1),EURCHF_Up(t-0),EURCHF_Down(t-1),GBPCAD_Down(t-2),AUDCAD_Up(t-3),0
673,0.0002750791998863006,0.0048,20,0.5753739930955121,0.369,10.04,Q2(-+),3,-0.068,0.397,0.141,0.341,EURJPY_Up(t-4),GBPUSD_Up(t-4),EURCHF_Stay(t-3),0,0,0,0,0
103,0.00027408538225085123,0.0053,22,0.5192107995846313,0.463,10.04,Q1(++),7,0.208,0.378,0.155,0.548,EURJPY_Up(t-2),EURJPY_Down(t-4),NZDJPY_Up(t-0),CADJPY_Up(t-4),USDCHF_Up(t-0),USDCHF_Down(t-3),EURAUD_Up(t-2),0
76,0.00027392683548942197,0.0061,25,0.4508566275924256,0.609,10.04,Q1(++),7,0.242,0.565,0.228,0.653,GBPJPY_Up(t-3),AUDJPY_Down(t-2),CHFJPY_Up(t-4),GBPUSD_Up(t-5),NZDUSD_Up(t-0),NZDUSD_Down(t-3),EURAUD_Up(t-5),0
500,0.000273837265493283,0.0051,21,0.5390835579514824,0.4275,10.04,Q4(+-),7,0.088,0.495,-0.13,0.36,GBPJPY_Up(t-1),EURJPY_Up(t-5),EURJPY_Down(t-3),GBPUSD_Down(t-2),EURAUD_Up(t-0),GBPAUD_Down(t-5),GBPCAD_Up(t-5),0
696,0.00027351732964515,0.0053,22,0.5181347150259068,0.46499999999999997,10.04,Q4(+-),7,0.258,0.485,-0.078,0.445,EURJPY_Up(t-3),CHFJPY_Down(t-2),NZDUSD_Up(t-4),USDCAD_Up(t-5),USDCHF_Up(t-3),GBPAUD_Down(t-1),GBPCAD_Up(t-3),0
374,0.00027323418541156286,0.0053,22,0.5175983436853002,0.466,10.04,Q4(+-),7,0.144,0.535,-0.091,0.397,NZDJPY_Up(t-5),EURUSD_Down(t-3),AUDUSD_Up(t-0),NZDUSD_Up(t-1),EURGBP_Down(t-4),EURCHF_Up(t-3),GBPAUD_Down(t-2),0
327,0.0002724811550086902,0.0056,23,0.4885197850512946,0.5235,10.04,Q1(++),6,0.289,0.594,0.181,0.453,GBPJPY_Down(t-4),EURJPY_Up(t-4),AUDJPY_Up(t-1),AUDJPY_Down(t-2),EURGBP_Up(t-3),EURCHF_Up(t-3),0,0
235,0.0002722477804100771,0.0053,22,0.5157297576070139,0.46950000000000003,10.04,Q4(+-),7,0.272,0.547,-0.074,0.392,AUDJPY_Down(t-5),CADJPY_Down(t-0),EURUSD_Up(t-3),NZDUSD_Up(t-1),NZDUSD_Down(t-2),USDCHF_Up(t-0),EURAUD_Up(t-0),0
443,0.00027207719737013387,0.0051,21,0.5356186395286556,0.4335,10.04,Q4(+-),7,0.157,0.462,-0.138,0.405,NZDJPY_Up(t-5),CADJPY_Down(t-5),EURUSD_Down(t-5),AUDUSD_Up(t-5),USDCAD_Up(t-0),EURGBP_Up(t-1),GBPCAD_Up(t-0),0
512,0.00027182721226320266,0.0053,22,0.5149330587023687,0.471,10.04,Q3(--),6,-0.124,0.519,-0.035,0.423,USDJPY_Down(t-4),EURJPY_Up(t-4),GBPUSD_Up(t-0),EURGBP_Up(t-0),EURGBP_Down(t-5),EURAUD_Down(t-4),0,0
685,0.00027179513894394,0.0048,20,0.5685048322910745,0.3795,10.04,Q1(++),7,0.13,0.337,0.147,0.422,GBPJPY_Down(t-5),NZDUSD_Down(t-1),USDCHF_Down(t-5),EURGBP_Up(t-3),GBPAUD_Up(t-0),GBPCAD_Up(t-1),AUDNZD_Down(t-1),0
50,0.0002709899621227616,0.0053,22,0.513347022587269,0.474,10.04,Q3(--),7,-0.21,0.497,-0.312,0.451,GBPJPY_Up(t-1),CHFJPY_Up(t-5),GBPUSD_Down(t-5),USDCHF_Down(t-2),EURGBP_Down(t-4),EURCHF_Down(t-1),AUDNZD_Down(t-2),0
349,0.00027087118946311073,0.0048,20,0.56657223796034,0.38249999999999995,10.04,Q4(+-),7,0.201,0.416,-0.008,0.349,AUDJPY_Up(t-3),CADJPY_Up(t-0),AUDUSD_Up(t-3),NZDUSD_Up(t-1),EURCHF_Down(t-4),GBPAUD_Up(t-0),AUDCAD_Down(t-3),0
702,0.0002700521677246358,0.0051,21,0.531632110579479,0.4405,10.04,Q1(++),6,0.382,0.473,0.057,0.408,GBPJPY_Down(t-0),AUDJPY_Up(t-3),CADJPY_Down(t-2),AUDUSD_Down(t-3),NZDUSD_Up(t-1),EURAUD_Up(t-1),0,0
412,0.00027001966558319157,0.0053,22,0.5115089514066496,0.47750000000000004,10.04,Q4(+-),7,0.115,0.488,-0.118,0.467,NZDJPY_Up(t-5),CADJPY_Down(t-3),CHFJPY_Up(t-3),AUDUSD_Down(t-4),USDCAD_Down(t-5),EURAUD_Down(t-1),AUDCAD_Down(t-5),0
527,0.00026976533589486985,0.0051,21,0.5310674455655868,0.4415,10.04,Q1(++),7,0.206,0.398,0.304,0.485,AUDJPY_Up(t-1),NZDJPY_Down(t-5),NZDUSD_Up(t-0),USDCAD_Down(t-5),USDCHF_Up(t-3),EURCHF_Down(t-4),GBPAUD_Up(t-2),0
140,0.00026947911272681165,0.0051,21,0.5305039787798409,0.4425,10.04,Q2(-+),7,-0.104,0.367,0.238,0.518,AUDJPY_Down(t-5),CADJPY_Up(t-0),CADJPY_Down(t-2),EURUSD_Down(t-5),GBPUSD_Up(t-5),NZDUSD_Down(t-0),AUDNZD_Down(t-3),0
44,0.0002689192288411306,0.0053,22,0.5094243504839531,0.4815,10.04,Q4(+-),6,0.101,0.47,-0.156,0.493,GBPJPY_Up(t-5),EURJPY_Down(t-5),EURGBP_Down(t-0),EURCHF_Up(t-0),AUDCAD_Up(t-1),AUDCAD_Down(t-4),0,0
107,0.000268099769535368,0.0053,22,0.5078720162519046,0.4845,10.04,Q1(++),6,0.151,0.499,0.186,0.47,GBPJPY_Down(t-4),USDJPY_Up(t-4),NZDJPY_Down(t-5),AUDUSD_Up(t-1),USDCHF_Down(t-4),EURAUD_Down(t-1),0,0
253,0.0002678277251218363,0.0053,22,0.5073566717402334,0.48550000000000004,10.04,Q4(+-),7,0.28,0.449,-0.224,0.522,GBPJPY_Up(t-1),CHFJPY_Up(t-0),GBPUSD_Up(t-5),GBPUSD_Down(t-0),USDCAD_Down(t-4),GBPAUD_Up(t-3),AUDCAD_Up(t-1),0
328,0.00026777444780708484,0.0051,21,0.5271481286241434,0.4485,10.04,Q2(-+),7,-0.116,0.341,0.337,0.556,GBPJPY_Up(t-0),USDJPY_Down(t-0),NZDJPY_Up(t-4),GBPUSD_Up(t-1),EURCHF_Up(t-2),GBPAUD_Down(t-0),GBPCAD_Up(t-4),0
433,0.00026718105589953296,0.0061,25,0.4397537379067722,0.637,10.04,Q4(+-),6,0.349,0.803,-0.053,0.471,USDJPY_Up(t-5),CHFJPY_Down(t-1),AUDUSD_Up(t-4),USDCAD_Up(t-4),EURGBP_Up(t-1),AUDCAD_Up(t-0),0,0
304,0.00026664993569030967,0.0051,21,0.5249343832020997,0.4525,10.04,Q3(--),7,-0.275,0.355,-0.474,0.55,GBPJPY_Down(t-2),USDJPY_Up(t-1),NZDJPY_Up(t-2),GBPUSD_Up(t-3),USDCAD_Down(t-2),EURCHF_Down(t-4),AUDCAD_Up(t-5),0
736,0.0002663652933633185,0.0056,23,0.4775549188156638,0.5469999999999999,10.04,Q1(++),6,0.151,0.564,0.22,0.53,GBPJPY_Up(t-2),CADJPY_Down(t-2),AUDUSD_Up(t-2),NZDUSD_Up(t-4),EURGBP_Up(t-4),EURCHF_Up(t-5),0,0
437,0.0002657518896066651,0.0048,20,0.5558643690939411,0.3995,10.04,Q4(+-),3,0.208,0.402,-0.068,0.397,EURJPY_Up(t-3),GBPUSD_Up(t-3),EURCHF_Stay(t-2),0,0,0,0,0
389,0.0002650153267197286,0.0048,20,0.5543237250554324,0.402,10.04,Q1(++),7,0.228,0.422,0.234,0.382,GBPJPY_Up(t-1),USDJPY_Up(t-3),EURJPY_Up(t-0),EURJPY_Down(t-3),GBPUSD_Up(t-2),AUDUSD_Up(t-5),EURCHF_Up(t-1),0
59,0.00026463089465317844,0.0058,24,0.45808520384791573,0.5914999999999999,10.04,Q1(++),7,0.312,0.563,0.317,0.62,AUDUSD_Up(t-3),USDCAD_Down(t-4),EURGBP_Up(t-2),EURAUD_Up(t-1),EURCHF_Down(t-4),GBPCAD_Down(t-3),AUDCAD_Up(t-0),0
645,0.00026463089465317844,0.0058,24,0.45808520384791573,0.5914999999999999,10.04,Q1(++),7,0.34,0.688,0.182,0.495,GBPJPY_Up(t-3),USDJPY_Up(t-1),CHFJPY_Up(t-1),AUDUSD_Down(t-2),USDCAD_Down(t-0),USDCHF_Down(t-2),EURCHF_Down(t-3),0
56,0.00026434073420888304,0.0053,22,0.5007511266900351,0.49850000000000005,10.04,Q3(--),7,-0.243,0.55,-0.199,0.447,EURJPY_Down(t-5),AUDJPY_Up(t-3),CHFJPY_Up(t-1),GBPUSD_Up(t-2),USDCHF_Up(t-2),EURGBP_Down(t-3),AUDCAD_Down(t-5),0
586,0.000264282835490542,0.0048,20,0.552791597567717,0.40449999999999997,10.04,Q4(+-),7,0.148,0.411,-0.123,0.398,EURJPY_Down(t-2),NZDJPY_Down(t-1),CHFJPY_Down(t-0),GBPUSD_Down(t-4),AUDUSD_Up(t-4),AUDUSD_Down(t-3),AUDCAD_Up(t-5),0
445,0.0002640166982796465,0.0051,21,0.5197505197505198,0.46199999999999997,10.04,Q1(++),6,0.159,0.496,0.18,0.428,USDJPY_Up(t-4),AUDJPY_Up(t-1),AUDJPY_Down(t-5),CADJPY_Down(t-4),USDCHF_Down(t-4),EURGBP_Down(t-3),0,0
502,0.0002636646476622038,0.0058,24,0.4564125969876769,0.5955,10.04,Q3(--),7,-0.067,0.646,-0.155,0.545,AUDJPY_Down(t-2),NZDJPY_Down(t-3),CHFJPY_Up(t-3),EURGBP_Up(t-5),GBPAUD_Down(t-1),AUDCAD_Up(t-0),AUDNZD_Up(t-1),0
420,0.0002635488997579328,0.0053,22,0.4992511233150274,0.5015000000000001,10.04,Q2(-+),7,-0.167,0.496,0.247,0.507,GBPJPY_Up(t-0),USDJPY_Down(t-5),USDCAD_Down(t-2),EURGBP_Down(t-0),EURAUD_Up(t-2),EURCHF_Up(t-5),EURCHF_Down(t-1),0
363,0.00026289562804570563,0.0044,18,0.5998800239952009,0.3335,10.04,Q4(+-),6,0.132,0.331,-0.069,0.336,AUDJPY_Down(t-3),CHFJPY_Down(t-2),GBPUSD_Up(t-2),EURCHF_Up(t-3),GBPAUD_Down(t-3),AUDCAD_Down(t-3),0,0
218,0.0002626515654033298,0.0051,21,0.5170630816959668,0.467,10.04,Q2(-+),3,-0.095,0.405,0.208,0.529,CHFJPY_Up(t-4),EURUSD_Up(t-4),EURCHF_Stay(t-3),0,0,0,0,0
12,0.0002626030717056445,0.0056,23,0.4708097928436911,0.562,10.04,Q2(-+),3,-0.231,0.631,0.265,0.493,USDJPY_Up(t-0),NZDUSD_Down(t-2),EURCHF_Stay(t-3),0,0,0,0,0
149,0.00026254126820559606,0.0048,20,0.5491488193300385,0.4105,10.04,Q3(--),7,-0.134,0.514,-0.169,0.307,NZDJPY_Down(t-0),EURUSD_Down(t-5),USDCAD_Down(t-1),EURGBP_Down(t-3),EURAUD_Down(t-0),GBPCAD_Down(t-1),AUDNZD_Down(t-3),0
484,0.00026183924097424743,0.0051,21,0.5154639175257733,0.47000000000000003,10.04,Q2(-+),3,-0.231,0.535,0.23,0.405,CHFJPY_Up(t-2),GBPUSD_Up(t-2),EURCHF_Stay(t-1),0,0,0,0,0
303,0.00026156958161176105,0.0051,21,0.5149330587023687,0.471,10.04,Q1(++),7,0.292,0.435,0.231,0.507,CADJPY_Down(t-1),GBPUSD_Up(t-2),NZDUSD_Down(t-2),USDCHF_Up(t-1),EURGBP_Up(t-0),GBPCAD_Up(t-5),AUDNZD_Down(t-1),0
275,0.00026132797373416296,0.0044,18,0.5963029218843172,0.3385,10.04,Q4(+-),3,0.25,0.364,-0.109,0.313,NZDJPY_Down(t-5),EURUSD_Up(t-3),EURCHF_Stay(t-2),0,0,0,0,0
738,0.0002608144497110373,0.0053,22,0.49407114624505927,0.512,10.04,Q2(-+),7,-0.203,0.401,0.143,0.623,USDJPY_Down(t-4),EURJPY_Up(t-1),NZDJPY_Up(t-2),AUDUSD_Down(t-1),USDCHF_Up(t-1),EURCHF_Down(t-2),GBPAUD_Up(t-5),0
127,0.00026032234697573347,0.0046,19,0.5681818181818182,0.38,10.04,Q2(-+),7,-0.145,0.445,0.148,0.315,USDJPY_Down(t-3),EURJPY_Up(t-0),AUDJPY_Up(t-3),CADJPY_Down(t-2),EURCHF_Up(t-0),GBPCAD_Down(t-3),AUDCAD_Up(t-0),0
670,0.00026002686190538637,0.0046,19,0.5675368898978433,0.381,10.04,Q4(+-),7,0.213,0.403,-0.158,0.359,GBPJPY_Up(t-5),AUDJPY_Down(t-2),AUDUSD_Down(t-5),GBPCAD_Down(t-2),AUDCAD_Up(t-4),AUDCAD_Down(t-0),AUDNZD_Up(t-1),0
731,0.000259432138656813,0.0051,21,0.5107252298263534,0.479,10.04,Q3(--),6,-0.159,0.492,-0.172,0.466,GBPJPY_Up(t-5),USDJPY_Up(t-5),CADJPY_Up(t-3),CADJPY_Down(t-5),NZDUSD_Down(t-3),EURCHF_Down(t-3),0,0
301,0.0002585153997135845,0.0053,22,0.4897159647404506,0.5209999999999999,10.04,Q1(++),6,0.271,0.472,0.141,0.57,GBPJPY_Down(t-1),AUDJPY_Up(t-0),AUDUSD_Down(t-0),USDCAD_Up(t-2),USDCAD_Down(t-4),EURCHF_Up(t-3),0,0
682,0.00025842575643372453,0.0048,20,0.5405405405405405,0.42500000000000004,10.04,Q4(+-),7,0.096,0.518,-0.198,0.332,EURJPY_Up(t-2),NZDJPY_Down(t-2),CADJPY_Up(t-3),GBPUSD_Up(t-1),USDCHF_Up(t-4),EURCHF_Down(t-1),GBPCAD_Down(t-5),0
683,0.00025841361008307437,0.0046,19,0.5640157924421884,0.38649999999999995,10.04,Q1(++),7,0.146,0.356,0.111,0.417,USDJPY_Up(t-1),EURJPY_Down(t-5),CADJPY_Up(t-0),GBPUSD_Up(t-2),AUDUSD_Up(t-5),AUDUSD_Down(t-0),GBPAUD_Down(t-2),0
593,0.0002581466789429754,0.0048,20,0.5399568034557236,0.426,10.04,Q2(-+),7,-0.142,0.474,0.123,0.378,GBPJPY_Up(t-1),EURJPY_Up(t-2),AUDJPY_Down(t-1),USDCHF_Up(t-1),EURCHF_Up(t-0),GBPCAD_Down(t-3),AUDNZD_Up(t-0),0
299,0.00025811388591973576,0.0051,21,0.508130081300813,0.484,10.04,Q2(-+),6,-0.169,0.579,0.094,0.389,EURJPY_Up(t-1),AUDJPY_Down(t-1),NZDUSD_Down(t-0),USDCAD_Up(t-4),EURGBP_Up(t-2),AUDNZD_Down(t-5),0,0
270,0.0002579827971000711,0.0051,21,0.5078720162519046,0.4845,10.04,Q1(++),7,0.258,0.473,0.115,0.496,GBPJPY_Up(t-1),USDJPY_Up(t-2),EURUSD_Down(t-2),USDCHF_Down(t-2),EURCHF_Down(t-2),AUDCAD_Up(t-4),AUDCAD_Down(t-3),0
316,0.0002578839502760819,0.0053,22,0.4885197850512946,0.5235,10.04,Q1(++),3,0.341,0.448,0.115,0.599,EURCHF_Stay(t-1),EURCHF_Down(t-4),GBPAUD_Up(t-0),0,0,0,0,0
614,0.0002578839502760818,0.0053,22,0.48851978505129456,0.5235000000000001,10.04,Q2(-+),7,-0.085,0.523,0.31,0.524,GBPJPY_Up(t-5),NZDJPY_Down(t-4),CHFJPY_Up(t-4),CHFJPY_Down(t-5),GBPUSD_Up(t-4),GBPCAD_Down(t-0),AUDNZD_Down(t-1),0
80,0.0002576869126418959,0.0046,19,0.562429696287964,0.389,10.04,Q4(+-),7,0.126,0.404,-0.061,0.374,GBPJPY_Down(t-3),USDJPY_Up(t-2),CHFJPY_Down(t-0),EURUSD_Down(t-4),USDCAD_Down(t-4),GBPAUD_Up(t-5),AUDCAD_Down(t-1),0
357,0.0002576299881306184,0.0056,23,0.4618937644341801,0.5825,10.04,Q1(++),7,0.286,0.685,0.13,0.48,USDJPY_Down(t-2),EURJPY_Up(t-3),AUDJPY_Down(t-1),USDCAD_Down(t-2),EURCHF_Down(t-4),GBPAUD_Down(t-5),GBPCAD_Down(t-4),0
227,0.0002575065591293364,0.0053,22,0.48780487804878053,0.525,10.04,Q4(+-),6,0.193,0.56,-0.14,0.49,EURUSD_Down(t-0),GBPUSD_Down(t-0),AUDUSD_Down(t-1),NZDUSD_Up(t-0),USDCAD_Down(t-1),AUDNZD_Up(t-3),0,0
377,0.0002574894312292546,0.0044,18,0.5875440658049353,0.351,10.04,Q4(+-),6,0.041,0.404,-0.221,0.298,EURJPY_Up(t-0),NZDJPY_Up(t-2),NZDJPY_Down(t-1),CHFJPY_Down(t-0),USDCHF_Up(t-5),GBPAUD_Down(t-5),0,0
285,0.00025732934523304966,0.0051,21,0.5065856129685917,0.487,10.04,Q1(++),6,0.106,0.567,0.104,0.407,GBPJPY_Down(t-3),USDJPY_Up(t-3),EURJPY_Up(t-4),AUDJPY_Down(t-4),EURCHF_Up(t-1),AUDNZD_Down(t-3),0,0
294,0.00025732934523304966,0.0051,21,0.5065856129685917,0.487,10.04,Q1(++),7,0.084,0.448,0.342,0.526,EURJPY_Up(t-0),AUDJPY_Up(t-0),CADJPY_Down(t-0),EURUSD_Down(t-3),AUDUSD_Up(t-3),EURAUD_Down(t-2),AUDCAD_Up(t-0),0
